L2_pred,L2
0,856
1,1053
2,1014
3,775
4,936
5,779
6,964
7,897
8,894
9,647
10,931
11,891
12,1079
13,1104
14,733
15,1094
16,873
17,1427
18,797
19,903
20,1299
21,775
22,693
23,935
24,924
25,1065
26,797
27,870
28,1524
29,686
30,893
31,932
32,1451
33,714
34,1162
35,639
36,1216
37,1208
38,859
39,771
40,756
41,963
42,828
43,1089
44,1100
45,1026
46,1012
47,965
48,1029
49,653
50,838
51,972
52,1343
53,1502
54,925
55,671
56,1138
57,829
58,1086
59,842
60,705
61,3100
62,977
63,1013
64,713
65,923
66,588
67,676
68,849
69,665
70,1207
71,1875
72,1302
73,589
74,996
75,1191
76,969
77,1109
78,835
79,1208
80,783
81,1430
82,877
83,823
84,747
85,906
86,1233
87,669
88,885
89,784
90,730
91,731
92,2390
93,1749
94,705
95,1458
96,915
97,1087
98,1039
99,942
