L2_pred,L2
0,973
1,1362
2,801
3,789
4,847
5,592
6,751
7,1348
8,865
9,669
10,796
11,855
12,900
13,638
14,1549
15,735
16,1380
17,772
18,891
19,1532
20,694
21,1108
22,836
23,832
24,1119
25,1111
26,742
27,1022
28,786
29,936
30,1267
31,1255
32,749
33,772
34,1063
35,1072
36,1427
37,928
38,1209
39,1705
40,702
41,769
42,834
43,733
44,923
45,731
46,1202
47,1020
48,918
49,645
50,1154
51,1290
52,1188
53,806
54,727
55,1240
56,982
57,815
58,728
59,662
60,1119
61,1288
62,656
63,962
64,1678
65,1016
66,1138
67,806
68,910
69,1320
70,1325
71,721
72,1223
73,939
74,1128
75,731
76,1015
77,1617
78,788
79,789
80,1033
81,1316
82,1202
83,1156
84,1000
85,1253
86,846
87,962
88,1116
89,824
90,917
91,1523
92,778
93,1121
94,1000
95,840
96,1574
97,828
98,894
99,901
