model_times,model_recall
0.002825,0.368000
0.002872,0.472800
0.002895,0.579867
0.002921,0.644100
0.002946,0.692200
0.002982,0.748600
0.003064,0.843267
0.003222,0.920333
0.003353,0.954767
0.003580,0.984700
0.003835,0.997400
