model_times,model_recall
0.004414,0.289933
0.004721,0.354133
0.004865,0.430233
0.005018,0.475600
0.005144,0.513400
0.005415,0.563067
0.005875,0.620100
0.006799,0.717300
0.007692,0.785967
0.008967,0.876100
0.010114,0.950033
