model_times,model_recall
0.004679,0.395300
0.004934,0.489500
0.005058,0.585333
0.005189,0.647200
0.005304,0.694833
0.005457,0.748200
0.005774,0.819333
0.006459,0.898733
0.007065,0.932700
0.008176,0.965900
0.009444,0.990000
