model_times,model_recall
0.004417,0.382833
0.004755,0.456333
0.004862,0.556733
0.004972,0.610200
0.005107,0.648333
0.005299,0.701100
0.005504,0.747967
0.006165,0.818333
0.006968,0.884333
0.008083,0.937900
0.009733,0.964133
