model_times,model_recall
0.004460,0.333600
0.004857,0.394067
0.005002,0.485933
0.005147,0.533900
0.005285,0.569700
0.005608,0.624167
0.006158,0.670500
0.006904,0.743100
0.007425,0.785700
0.008310,0.874233
0.010444,0.951000
