model_times,model_recall
0.004502,0.338467
0.004759,0.406800
0.004906,0.487767
0.005039,0.539267
0.005145,0.576667
0.005298,0.624967
0.005707,0.713733
0.006658,0.801967
0.007506,0.855633
0.008890,0.917800
0.010401,0.964400
