L2_pred,L2
0,615
1,940
2,2213
3,737
4,926
5,1358
6,767
7,830
8,1073
9,622
10,1214
11,853
12,751
13,1660
14,1514
15,705
16,779
17,1164
18,1223
19,864
20,1235
21,655
22,1123
23,813
24,866
25,848
26,877
27,1488
28,754
29,1011
30,1093
31,930
32,846
33,904
34,774
35,1150
36,860
37,979
38,1036
39,1040
40,744
41,900
42,1301
43,968
44,1172
45,720
46,930
47,1057
48,761
49,735
50,745
51,598
52,660
53,1161
54,1304
55,918
56,880
57,946
58,1073
59,987
60,766
61,1176
62,672
63,920
64,1384
65,848
66,728
67,798
68,2013
69,762
70,1237
71,854
72,1467
73,976
74,1073
75,871
76,730
77,1050
78,749
79,633
80,1168
81,857
82,674
83,893
84,956
85,1035
86,1102
87,1094
88,935
89,648
90,1874
91,1018
92,1008
93,869
94,1210
95,952
96,976
97,973
98,1999
99,1402
