L1_pred,L2_pred,L2
0,0,43
0,1,55
0,2,54
0,3,74
0,4,40
0,5,52
0,6,122
0,7,87
0,8,245
0,9,89
0,10,32
0,11,62
0,12,46
0,13,59
0,14,48
0,15,33
0,16,35
0,17,48
0,18,44
0,19,28
0,20,83
0,21,58
0,22,39
0,23,41
0,24,78
0,25,75
0,26,24
0,27,34
0,28,31
0,29,44
0,30,54
0,31,55
0,32,67
0,33,66
0,34,31
0,35,52
0,36,52
0,37,62
0,38,23
0,39,40
0,40,33
0,41,85
0,42,37
0,43,174
0,44,65
0,45,85
0,46,37
0,47,28
0,48,78
0,49,272
0,50,66
0,51,93
0,52,102
0,53,105
0,54,106
0,55,46
0,56,108
0,57,34
0,58,29
0,59,59
0,60,41
0,61,37
0,62,69
0,63,100
0,64,60
0,65,26
0,66,81
0,67,149
0,68,58
0,69,65
0,70,66
0,71,71
0,72,185
0,73,96
0,74,38
0,75,50
0,76,95
0,77,72
0,78,37
0,79,596
0,80,35
0,81,37
0,82,39
0,83,48
0,84,145
0,85,26
0,86,42
0,87,139
0,88,44
0,89,33
0,90,76
0,91,72
0,92,70
0,93,91
0,94,45
0,95,148
0,96,37
0,97,58
0,98,33
0,99,109
1,0,57
1,1,34
1,2,72
1,3,47
1,4,37
1,5,45
1,6,31
1,7,38
1,8,22
1,9,63
1,10,52
1,11,22
1,12,35
1,13,42
1,14,27
1,15,29
1,16,25
1,17,32
1,18,28
1,19,53
1,20,37
1,21,24
1,22,11
1,23,103
1,24,22
1,25,24
1,26,28
1,27,22
1,28,41
1,29,19
1,30,30
1,31,37
1,32,110
1,33,33
1,34,22
1,35,22
1,36,32
1,37,32
1,38,24
1,39,23
1,40,20
1,41,20
1,42,49
1,43,44
1,44,37
1,45,28
1,46,22
1,47,46
1,48,24
1,49,15
1,50,35
1,51,41
1,52,25
1,53,12
1,54,27
1,55,17
1,56,16
1,57,54
1,58,22
1,59,45
1,60,22
1,61,22
1,62,33
1,63,41
1,64,28
1,65,28
1,66,91
1,67,17
1,68,25
1,69,30
1,70,46
1,71,30
1,72,45
1,73,28
1,74,9
1,75,29
1,76,45
1,77,9
1,78,17
1,79,18
1,80,6
1,81,26
1,82,9
1,83,32
1,84,52
1,85,18
1,86,21
1,87,12
1,88,75
1,89,49
1,90,25
1,91,24
1,92,13
1,93,21
1,94,24
1,95,45
1,96,23
1,97,71
1,98,27
1,99,25
2,0,24
2,1,105
2,2,94
2,3,244
2,4,137
2,5,85
2,6,204
2,7,176
2,8,55
2,9,528
2,10,50
2,11,47
2,12,108
2,13,109
2,14,343
2,15,84
2,16,234
2,17,63
2,18,49
2,19,52
2,20,75
2,21,63
2,22,113
2,23,67
2,24,223
2,25,26
2,26,242
2,27,91
2,28,87
2,29,184
2,30,111
2,31,100
2,32,25
2,33,94
2,34,177
2,35,44
2,36,48
2,37,61
2,38,105
2,39,29
2,40,123
2,41,35
2,42,240
2,43,128
2,44,124
2,45,42
2,46,194
2,47,47
2,48,142
2,49,283
2,50,21
2,51,152
2,52,36
2,53,112
2,54,45
2,55,132
2,56,81
2,57,110
2,58,29
2,59,88
2,60,95
2,61,127
2,62,84
2,63,75
2,64,220
2,65,52
2,66,153
2,67,89
2,68,319
2,69,397
2,70,60
2,71,83
2,72,263
2,73,106
2,74,398
2,75,83
2,76,101
2,77,74
2,78,73
2,79,124
2,80,572
2,81,178
2,82,98
2,83,163
2,84,225
2,85,60
2,86,25
2,87,48
2,88,90
2,89,148
2,90,147
2,91,140
2,92,258
2,93,62
2,94,41
2,95,150
2,96,154
2,97,41
2,98,97
2,99,66
3,0,32
3,1,98
3,2,113
3,3,34
3,4,82
3,5,950
3,6,65
3,7,279
3,8,90
3,9,78
3,10,118
3,11,138
3,12,89
3,13,74
3,14,388
3,15,93
3,16,39
3,17,66
3,18,38
3,19,89
3,20,78
3,21,47
3,22,52
3,23,52
3,24,85
3,25,140
3,26,60
3,27,94
3,28,49
3,29,44
3,30,31
3,31,76
3,32,55
3,33,143
3,34,67
3,35,49
3,36,33
3,37,101
3,38,33
3,39,55
3,40,38
3,41,43
3,42,64
3,43,82
3,44,67
3,45,34
3,46,49
3,47,53
3,48,273
3,49,86
3,50,121
3,51,54
3,52,78
3,53,41
3,54,156
3,55,42
3,56,112
3,57,27
3,58,41
3,59,75
3,60,53
3,61,45
3,62,49
3,63,161
3,64,84
3,65,86
3,66,42
3,67,114
3,68,126
3,69,41
3,70,107
3,71,46
3,72,33
3,73,137
3,74,33
3,75,42
3,76,118
3,77,45
3,78,143
3,79,88
3,80,72
3,81,116
3,82,36
3,83,27
3,84,35
3,85,70
3,86,53
3,87,60
3,88,56
3,89,78
3,90,69
3,91,18
3,92,65
3,93,276
3,94,49
3,95,170
3,96,80
3,97,65
3,98,140
3,99,38
4,0,19
4,1,85
4,2,155
4,3,24
4,4,46
4,5,40
4,6,31
4,7,52
4,8,92
4,9,41
4,10,38
4,11,34
4,12,42
4,13,33
4,14,194
4,15,55
4,16,48
4,17,23
4,18,50
4,19,98
4,20,31
4,21,109
4,22,54
4,23,174
4,24,35
4,25,18
4,26,66
4,27,17
4,28,36
4,29,158
4,30,38
4,31,44
4,32,62
4,33,27
4,34,31
4,35,76
4,36,23
4,37,43
4,38,39
4,39,57
4,40,57
4,41,51
4,42,58
4,43,148
4,44,21
4,45,35
4,46,27
4,47,35
4,48,26
4,49,126
4,50,30
4,51,164
4,52,31
4,53,40
4,54,20
4,55,51
4,56,99
4,57,38
4,58,71
4,59,58
4,60,11
4,61,26
4,62,33
4,63,39
4,64,41
4,65,30
4,66,35
4,67,46
4,68,54
4,69,62
4,70,66
4,71,44
4,72,44
4,73,34
4,74,55
4,75,38
4,76,32
4,77,84
4,78,36
4,79,37
4,80,25
4,81,92
4,82,91
4,83,84
4,84,29
4,85,56
4,86,70
4,87,29
4,88,26
4,89,46
4,90,81
4,91,23
4,92,19
4,93,41
4,94,44
4,95,20
4,96,31
4,97,27
4,98,97
4,99,25
5,0,14
5,1,15
5,2,26
5,3,26
5,4,66
5,5,14
5,6,22
5,7,60
5,8,12
5,9,34
5,10,18
5,11,16
5,12,13
5,13,34
5,14,54
5,15,16
5,16,8
5,17,14
5,18,44
5,19,15
5,20,34
5,21,16
5,22,20
5,23,27
5,24,29
5,25,33
5,26,15
5,27,29
