L1_pred,L2_pred,L2
0,0,75
0,1,31
0,2,81
0,3,40
0,4,44
0,5,90
0,6,104
0,7,32
0,8,47
0,9,207
0,10,111
0,11,59
0,12,51
0,13,183
0,14,61
0,15,57
0,16,70
0,17,65
0,18,88
0,19,68
0,20,237
0,21,36
0,22,61
0,23,60
0,24,50
0,25,39
0,26,146
0,27,111
0,28,48
0,29,63
0,30,50
0,31,90
0,32,49
0,33,21
0,34,62
0,35,36
0,36,19
0,37,38
0,38,30
0,39,43
0,40,60
0,41,85
0,42,133
0,43,61
0,44,37
0,45,64
0,46,102
0,47,222
0,48,49
0,49,94
0,50,80
0,51,99
0,52,35
0,53,46
0,54,61
0,55,94
0,56,40
0,57,34
0,58,66
0,59,44
0,60,49
0,61,43
0,62,35
0,63,75
0,64,59
0,65,34
0,66,115
0,67,88
0,68,77
0,69,71
0,70,36
0,71,53
0,72,51
0,73,50
0,74,66
0,75,105
0,76,55
0,77,54
0,78,38
0,79,32
0,80,50
0,81,23
0,82,50
0,83,35
0,84,94
0,85,81
0,86,42
0,87,42
0,88,57
0,89,132
0,90,37
0,91,84
0,92,69
0,93,126
0,94,44
0,95,31
0,96,83
0,97,54
0,98,63
0,99,105
1,0,17
1,1,14
1,2,24
1,3,36
1,4,43
1,5,28
1,6,31
1,7,13
1,8,39
1,9,83
1,10,44
1,11,32
1,12,37
1,13,24
1,14,179
1,15,19
1,16,36
1,17,93
1,18,36
1,19,101
1,20,23
1,21,8
1,22,45
1,23,42
1,24,12
1,25,34
1,26,30
1,27,22
1,28,27
1,29,22
1,30,23
1,31,15
1,32,16
1,33,13
1,34,33
1,35,42
1,36,22
1,37,28
1,38,16
1,39,48
1,40,25
1,41,27
1,42,63
1,43,22
1,44,49
1,45,11
1,46,14
1,47,27
1,48,62
1,49,12
1,50,26
1,51,16
1,52,16
1,53,37
1,54,14
1,55,40
1,56,21
1,57,72
1,58,11
1,59,91
1,60,42
1,61,59
1,62,10
1,63,28
1,64,12
1,65,64
1,66,10
1,67,39
1,68,7
1,69,101
1,70,70
1,71,20
1,72,36
1,73,13
1,74,33
1,75,25
1,76,19
1,77,18
1,78,14
1,79,57
1,80,117
1,81,156
1,82,22
1,83,14
1,84,34
1,85,28
1,86,13
1,87,23
1,88,24
1,89,23
1,90,43
1,91,66
1,92,14
1,93,77
1,94,19
1,95,8
1,96,18
1,97,8
1,98,16
1,99,26
2,0,70
2,1,61
2,2,81
2,3,84
2,4,76
2,5,36
2,6,64
2,7,43
2,8,52
2,9,63
2,10,22
2,11,34
2,12,55
2,13,72
2,14,73
2,15,50
2,16,69
2,17,24
2,18,69
2,19,99
2,20,40
2,21,54
2,22,18
2,23,61
2,24,52
2,25,61
2,26,33
2,27,41
2,28,82
2,29,27
2,30,58
2,31,54
2,32,57
2,33,80
2,34,69
2,35,57
2,36,86
2,37,63
2,38,73
2,39,75
2,40,112
2,41,57
2,42,41
2,43,88
2,44,33
2,45,68
2,46,53
2,47,31
2,48,26
2,49,50
2,50,66
2,51,36
2,52,73
2,53,76
2,54,48
2,55,61
2,56,47
2,57,38
2,58,47
2,59,39
2,60,95
2,61,61
2,62,49
2,63,112
2,64,56
2,65,81
2,66,53
2,67,69
2,68,71
2,69,54
2,70,158
2,71,80
2,72,82
2,73,37
2,74,58
2,75,51
2,76,40
2,77,52
2,78,48
2,79,70
2,80,19
2,81,22
2,82,20
2,83,29
2,84,129
2,85,59
2,86,74
2,87,39
2,88,51
2,89,37
2,90,45
2,91,35
2,92,109
2,93,74
2,94,92
2,95,44
2,96,24
2,97,115
2,98,66
2,99,52
3,0,32
3,1,31
3,2,54
3,3,58
3,4,18
3,5,65
3,6,91
3,7,499
3,8,83
3,9,25
3,10,36
3,11,22
3,12,45
3,13,30
3,14,44
3,15,37
3,16,31
3,17,30
3,18,35
3,19,40
3,20,61
3,21,24
3,22,89
3,23,32
3,24,31
3,25,24
3,26,50
3,27,104
3,28,20
3,29,22
3,30,16
3,31,215
3,32,35
3,33,95
3,34,67
3,35,75
3,36,50
3,37,56
3,38,25
3,39,210
3,40,161
3,41,37
3,42,30
3,43,78
3,44,17
3,45,102
3,46,22
3,47,22
3,48,71
3,49,47
3,50,25
3,51,56
3,52,23
3,53,61
3,54,52
3,55,42
3,56,51
3,57,30
3,58,58
3,59,196
3,60,25
3,61,31
3,62,101
3,63,68
3,64,46
3,65,22
3,66,34
3,67,36
3,68,51
3,69,863
3,70,23
3,71,35
3,72,23
3,73,42
3,74,18
3,75,40
3,76,32
3,77,51
3,78,50
3,79,17
3,80,61
3,81,435
3,82,62
3,83,39
3,84,54
3,85,341
3,86,106
3,87,41
3,88,116
3,89,60
3,90,55
3,91,24
3,92,33
3,93,28
3,94,60
3,95,60
3,96,48
3,97,47
3,98,37
3,99,18
4,0,37
4,1,49
4,2,10
4,3,54
4,4,25
4,5,34
4,6,26
4,7,24
4,8,15
4,9,59
4,10,52
4,11,5
4,12,135
4,13,19
4,14,97
4,15,38
4,16,518
4,17,21
4,18,133
4,19,40
4,20,88
4,21,87
4,22,68
4,23,27
4,24,376
4,25,80
4,26,17
4,27,94
4,28,140
4,29,54
4,30,29
4,31,54
4,32,35
4,33,19
4,34,24
4,35,36
4,36,31
4,37,63
4,38,195
4,39,29
4,40,68
4,41,38
4,42,92
4,43,24
4,44,6
4,45,25
4,46,32
4,47,37
4,48,28
4,49,27
4,50,86
4,51,239
4,52,25
4,53,431
4,54,35
4,55,84
4,56,46
4,57,104
4,58,217
4,59,68
4,60,47
4,61,92
4,62,15
4,63,45
4,64,108
4,65,20
4,66,30
4,67,129
4,68,17
4,69,189
4,70,39
4,71,12
4,72,55
4,73,113
4,74,36
4,75,26
4,76,34
4,77,21
4,78,25
4,79,29
4,80,61
4,81,67
4,82,31
4,83,42
4,84,28
4,85,26
4,86,47
4,87,23
4,88,34
4,89,163
4,90,16
4,91,44
4,92,194
4,93,26
4,94,36
4,95,42
4,96,607
4,97,30
4,98,59
4,99,123
5,0,39
5,1,47
5,2,22
5,3,19
5,4,44
5,5,69
5,6,17
5,7,12
5,8,25
5,9,23
5,10,58
5,11,31
5,12,142
5,13,28
5,14,55
5,15,55
5,16,70
5,17,30
5,18,40
5,19,37
5,20,32
5,21,140
5,22,25
5,23,26
5,24,23
5,25,26
5,26,54
5,27,108
5,28,36
5,29,10
5,30,26
5,31,56
5,32,52
5,33,50
5,34,52
5,35,21
5,36,45
5,37,33
5,38,28
5,39,43
5,40,42
5,41,36
5,42,40
5,43,33
5,44,64
5,45,19
