L2_pred,L2
0,962
1,1052
2,1292
3,919
4,962
5,1876
6,1044
7,863
8,1258
9,781
10,727
11,877
12,1362
13,967
14,831
15,810
16,668
17,911
18,944
19,773
20,919
21,950
22,1405
23,972
24,731
25,757
26,813
27,1127
28,1119
29,805
30,1117
31,810
32,750
33,769
34,1131
35,1206
36,1016
37,1130
38,963
39,863
40,1144
41,1001
42,606
43,1151
44,902
45,927
46,658
47,1227
48,1321
49,717
50,1069
51,796
52,800
53,999
54,865
55,608
56,605
57,1735
58,821
59,1220
60,744
61,1137
62,900
63,749
64,2078
65,781
66,747
67,1331
68,778
69,814
70,882
71,973
72,709
73,897
74,1252
75,1183
76,822
77,1472
78,975
79,983
80,900
81,1149
82,610
83,687
84,1162
85,1077
86,2777
87,2193
88,679
89,716
90,910
91,976
92,1004
93,1040
94,1007
95,1033
96,742
97,846
98,921
99,960
