L2_pred,L2
0,740
1,627
2,816
3,924
4,1387
5,1276
6,1732
7,658
8,954
9,973
10,854
11,1449
12,1182
13,1784
14,793
15,981
16,674
17,1116
18,741
19,1156
20,755
21,1114
22,1170
23,884
24,535
25,807
26,757
27,958
28,813
29,997
30,798
31,669
32,950
33,834
34,880
35,916
36,879
37,886
38,1136
39,895
40,823
41,790
42,991
43,897
44,1225
45,988
46,1528
47,908
48,829
49,570
50,702
51,826
52,1488
53,988
54,1083
55,1078
56,755
57,883
58,1162
59,1257
60,926
61,661
62,996
63,1040
64,829
65,1821
66,1011
67,850
68,1062
69,788
70,888
71,1210
72,906
73,947
74,1335
75,1278
76,805
77,796
78,930
79,1073
80,802
81,1098
82,1441
83,873
84,1648
85,1201
86,1779
87,987
88,847
89,774
90,1128
91,727
92,1267
93,1022
94,900
95,931
96,1580
97,642
98,960
99,1020
