L2_pred,L2
0,621
1,977
2,940
3,1308
4,997
5,1052
6,1024
7,809
8,1046
9,955
10,797
11,1266
12,727
13,2927
14,708
15,1459
16,1045
17,660
18,1012
19,991
20,864
21,905
22,685
23,792
24,889
25,982
26,819
27,1779
28,781
29,780
30,579
31,1485
32,1602
33,865
34,864
35,1288
36,885
37,931
38,743
39,876
40,880
41,869
42,1092
43,1519
44,805
45,867
46,1540
47,840
48,726
49,1263
50,1025
51,991
52,788
53,992
54,916
55,1310
56,923
57,847
58,665
59,1015
60,1502
61,706
62,712
63,1145
64,878
65,821
66,879
67,1046
68,942
69,765
70,885
71,857
72,880
73,704
74,1162
75,1267
76,902
77,1313
78,911
79,789
80,898
81,2151
82,867
83,892
84,919
85,861
86,1148
87,1008
88,716
89,674
90,1066
91,840
92,1217
93,762
94,1120
95,1010
96,1174
97,925
98,1301
99,797
