L2_pred,L2
0,909
1,846
2,670
3,962
4,961
5,828
6,1202
7,681
8,1076
9,1051
10,747
11,733
12,1565
13,793
14,866
15,902
16,730
17,785
18,863
19,1172
20,1018
21,912
22,814
23,868
24,1118
25,891
26,1084
27,764
28,837
29,696
30,971
31,972
32,863
33,873
34,824
35,837
36,645
37,646
38,661
39,1756
40,1323
41,1004
42,1480
43,851
44,611
45,826
46,1089
47,1010
48,1049
49,919
50,1043
51,824
52,961
53,1359
54,743
55,945
56,1553
57,741
58,1148
59,907
60,1042
61,915
62,777
63,715
64,1090
65,1846
66,2093
67,986
68,921
69,980
70,677
71,1138
72,1333
73,925
74,985
75,616
76,731
77,993
78,1039
79,998
80,1220
81,1293
82,825
83,1319
84,981
85,593
86,711
87,2434
88,881
89,797
90,984
91,620
92,1443
93,2411
94,601
95,1231
96,760
97,1446
98,939
99,933
