model_times,model_recall
0.009680,0.167867
0.011487,0.209633
0.013680,0.277033
0.015347,0.315367
0.018450,0.381333
0.030514,0.553667
0.039694,0.640033
0.051930,0.731733
0.062726,0.789700
0.076477,0.881933
0.080762,0.958500
