model_times,model_recall
0.005995,0.152667
0.006475,0.199100
0.007107,0.266333
0.007642,0.305167
0.008606,0.363200
0.013377,0.518700
0.017627,0.602267
0.024494,0.715500
0.029954,0.790967
0.034802,0.896567
0.036559,0.958867
