model_times,model_recall
0.005450,0.212933
0.006131,0.249167
0.006617,0.279533
0.007281,0.303733
0.008328,0.333300
0.016271,0.416167
0.022829,0.483533
0.029856,0.606600
0.033499,0.696433
0.034998,0.829100
0.036478,0.943333
