model_times,model_recall
0.005916,0.159700
0.006383,0.205133
0.007055,0.267167
0.007689,0.304367
0.008649,0.360700
0.013210,0.521233
0.017470,0.612433
0.024323,0.716900
0.029750,0.793367
0.034222,0.899533
0.035860,0.960333
