model_times,model_recall
0.004646,0.182800
0.004980,0.227867
0.005177,0.275000
0.005427,0.325400
0.005714,0.393000
0.006633,0.579067
0.007433,0.686633
0.009937,0.824900
0.013221,0.893700
0.017444,0.952333
0.021437,0.991333
