model_times,model_recall
0.057724,0.003333
0.057732,0.005233
0.057752,0.012600
0.057770,0.019333
0.057813,0.036900
0.058108,0.148833
0.058439,0.264067
0.059048,0.445633
0.059630,0.582167
0.060762,0.775833
0.062193,0.924767
