model_times,model_recall
0.005727,0.050467
0.006106,0.060933
0.006408,0.071133
0.006837,0.081600
0.007309,0.093067
0.014877,0.175267
0.024570,0.292500
0.027739,0.654467
0.028411,0.834267
0.029151,0.953967
0.029755,0.988000
