model_times,model_recall
0.014876,0.052000
0.017045,0.057433
0.021579,0.072100
0.026415,0.085367
0.035406,0.104267
0.070236,0.207733
0.077551,0.343233
0.079764,0.535367
0.080309,0.663467
0.081601,0.808067
0.083423,0.912833
