model_times,model_recall
0.004263,0.355767
0.004503,0.408500
0.004728,0.442400
0.004956,0.465133
0.005211,0.485367
0.006752,0.529933
0.009049,0.580433
0.011614,0.662433
0.013812,0.719467
0.017632,0.838333
0.018452,0.951733
