model_times,model_recall
0.019261,0.213200
0.022332,0.273467
0.030220,0.392300
0.035849,0.455367
0.046036,0.544400
0.097615,0.754100
0.145003,0.828867
0.223101,0.889500
0.289222,0.919067
0.402291,0.952200
0.509022,0.979633
