model_times,model_recall
0.019950,0.201433
0.023223,0.255633
0.031309,0.361800
0.037159,0.423900
0.049461,0.516300
0.108972,0.718933
0.165857,0.794367
0.261805,0.862567
0.342762,0.896700
0.474019,0.939267
0.592470,0.973100
