model_times,model_recall
0.005618,0.201633
0.005966,0.237200
0.006491,0.274500
0.006981,0.301900
0.007605,0.347433
0.018751,0.579867
0.040631,0.748100
0.094749,0.858833
0.153984,0.902433
0.257691,0.942267
0.326562,0.977767
