model_times,model_recall
0.059107,0.114267
0.092328,0.125933
0.232871,0.152567
0.355645,0.167233
0.553253,0.194767
1.102684,0.342800
1.392353,0.451067
1.740008,0.614633
1.855003,0.707900
1.868639,0.787100
1.883661,0.883600
