model_times,model_recall
0.008550,0.145267
0.009429,0.181700
0.011724,0.259300
0.013363,0.299133
0.016943,0.359800
0.044400,0.517333
0.088445,0.588500
0.173065,0.668967
0.244586,0.731033
0.338111,0.839333
0.384919,0.942067
