model_times,model_recall
0.008223,0.125133
0.009056,0.157300
0.011123,0.220733
0.012704,0.260600
0.016087,0.313767
0.043623,0.439767
0.092248,0.503767
0.184792,0.583033
0.265918,0.656233
0.361524,0.793600
0.391706,0.917533
