model_times,model_recall
0.005929,0.244600
0.006423,0.313933
0.007686,0.444033
0.008554,0.512100
0.010430,0.608133
0.019918,0.810333
0.029549,0.881800
0.047521,0.934800
0.065004,0.957267
0.100681,0.980533
0.142431,0.992567
