L1_pred,L2_pred,L2
0,0,92
0,1,232
0,2,97
0,3,70
0,4,55
0,5,108
0,6,78
0,7,114
0,8,122
0,9,119
0,10,80
0,11,162
0,12,119
0,13,418
0,14,91
0,15,102
0,16,123
0,17,47
0,18,95
0,19,260
0,20,80
0,21,154
0,22,137
0,23,436
0,24,389
0,25,63
0,26,320
0,27,141
0,28,97
0,29,296
0,30,151
0,31,204
0,32,70
0,33,87
0,34,88
0,35,132
0,36,508
0,37,68
0,38,1230
0,39,172
0,40,74
0,41,128
0,42,143
0,43,678
0,44,112
0,45,57
0,46,90
0,47,238
0,48,137
0,49,84
0,50,26
0,51,227
0,52,114
0,53,188
0,54,74
0,55,106
0,56,178
0,57,183
0,58,202
0,59,53
0,60,133
0,61,304
0,62,118
0,63,479
0,64,90
0,65,107
0,66,179
0,67,59
0,68,88
0,69,115
0,70,145
0,71,72
0,72,245
0,73,610
0,74,145
0,75,127
0,76,90
0,77,126
0,78,184
0,79,233
0,80,131
0,81,84
0,82,187
0,83,229
0,84,118
0,85,161
0,86,108
0,87,148
0,88,825
0,89,87
0,90,103
0,91,90
0,92,93
0,93,340
0,94,68
0,95,93
0,96,1845
0,97,68
0,98,58
0,99,257
1,0,62
1,1,81
1,2,109
1,3,18
1,4,23
1,5,25
1,6,103
1,7,58
1,8,23
1,9,32
1,10,25
1,11,58
1,12,99
1,13,26
1,14,216
1,15,27
1,16,132
1,17,25
1,18,116
1,19,205
1,20,28
1,21,90
1,22,54
1,23,16
1,24,29
1,25,30
1,26,48
1,27,20
1,28,18
1,29,24
1,30,71
1,31,23
1,32,21
1,33,63
1,34,9
1,35,108
1,36,41
1,37,172
1,38,75
1,39,59
1,40,23
1,41,24
1,42,24
1,43,108
1,44,51
1,45,15
1,46,37
1,47,55
1,48,30
1,49,43
1,50,130
1,51,33
1,52,131
1,53,173
1,54,15
1,55,54
1,56,203
1,57,13
1,58,58
1,59,27
1,60,32
1,61,23
1,62,33
1,63,49
1,64,20
1,65,31
1,66,243
1,67,33
1,68,34
1,69,16
1,70,32
1,71,19
1,72,31
1,73,25
1,74,22
1,75,25
1,76,235
1,77,33
1,78,56
1,79,16
1,80,25
1,81,29
1,82,89
1,83,19
1,84,256
1,85,14
1,86,31
1,87,16
1,88,40
1,89,21
1,90,17
1,91,27
1,92,19
1,93,24
1,94,28
1,95,35
1,96,24
1,97,24
1,98,26
1,99,25
2,0,22
2,1,149
2,2,50
2,3,26
2,4,25
2,5,26
2,6,18
2,7,44
2,8,16
2,9,13
2,10,22
2,11,19
2,12,46
2,13,19
2,14,130
2,15,18
2,16,15
2,17,54
2,18,25
2,19,37
2,20,132
2,21,130
2,22,197
2,23,21
2,24,20
2,25,39
2,26,24
2,27,17
2,28,20
2,29,22
2,30,20
2,31,47
2,32,44
2,33,25
2,34,28
2,35,35
2,36,105
2,37,21
2,38,36
2,39,81
2,40,13
2,41,33
2,42,29
2,43,17
2,44,24
2,45,30
2,46,10
2,47,26
2,48,23
2,49,18
2,50,9
2,51,24
2,52,21
2,53,25
2,54,21
2,55,240
2,56,15
2,57,21
2,58,38
2,59,21
2,60,27
2,61,21
2,62,57
2,63,16
2,64,29
2,65,16
2,66,47
2,67,199
2,68,90
2,69,26
2,70,39
2,71,24
2,72,24
2,73,19
2,74,13
2,75,25
2,76,33
2,77,25
2,78,21
2,79,21
2,80,31
2,81,15
2,82,48
2,83,40
2,84,55
2,85,44
2,86,36
2,87,16
2,88,3
2,89,33
2,90,25
2,91,23
2,92,22
2,93,46
2,94,10
2,95,17
2,96,104
2,97,16
2,98,18
2,99,30
3,0,106
3,1,13
