L2_pred,L2
0,822
1,1112
2,2019
3,751
4,1452
5,1548
6,1156
7,1109
8,1281
9,732
10,566
11,753
12,714
13,1990
14,830
15,1378
16,1373
17,897
18,752
19,1059
20,920
21,961
22,880
23,1230
24,1017
25,1583
26,1277
27,690
28,884
29,896
30,914
31,1821
32,788
33,698
34,943
35,856
36,1028
37,740
38,1229
39,942
40,1685
41,852
42,1274
43,958
44,888
45,919
46,868
47,1001
48,627
49,1359
50,1048
51,2079
52,691
53,957
54,905
55,845
56,1077
57,1276
58,1095
59,771
60,655
61,640
62,787
63,680
64,770
65,662
66,974
67,1031
68,1171
69,1153
70,916
71,790
72,727
73,673
74,788
75,932
76,839
77,1071
78,781
79,867
80,995
81,738
82,1034
83,1393
84,882
85,785
86,1370
87,679
88,972
89,1029
90,868
91,1124
92,825
93,1344
94,1199
95,846
96,758
97,760
98,816
99,910
