L2_pred,L2
0,1049
1,950
2,1394
3,735
4,739
5,655
6,731
7,1050
8,939
9,1278
10,908
11,920
12,910
13,674
14,861
15,2080
16,948
17,775
18,1096
19,658
20,865
21,782
22,1577
23,1147
24,846
25,783
26,781
27,1125
28,1367
29,702
30,709
31,1289
32,1115
33,669
34,959
35,1054
36,1025
37,931
38,997
39,882
40,672
41,1015
42,802
43,851
44,991
45,755
46,1047
47,664
48,599
49,965
50,730
51,875
52,1369
53,1183
54,824
55,905
56,1450
57,991
58,880
59,1345
60,2271
61,1946
62,1003
63,1291
64,1025
65,902
66,1053
67,810
68,1134
69,577
70,822
71,783
72,1064
73,981
74,1181
75,775
76,641
77,1006
78,1170
79,1925
80,1036
81,1994
82,888
83,688
84,808
85,1115
86,1044
87,1118
88,851
89,1146
90,685
91,1166
92,1102
93,1006
94,723
95,619
96,979
97,1213
98,635
99,956
