L1_pred,L2_pred,L2
0,0,38
0,1,237
0,2,73
0,3,179
0,4,25
0,5,26
0,6,43
0,7,73
0,8,41
0,9,39
0,10,43
0,11,41
0,12,43
0,13,25
0,14,21
0,15,52
0,16,67
0,17,58
0,18,24
0,19,41
0,20,41
0,21,32
0,22,82
0,23,52
0,24,77
0,25,34
0,26,44
0,27,60
0,28,57
0,29,42
0,30,46
0,31,34
0,32,21
0,33,26
0,34,48
0,35,90
0,36,305
0,37,103
0,38,26
0,39,30
0,40,36
0,41,33
0,42,32
0,43,22
0,44,27
0,45,57
0,46,152
0,47,112
0,48,24
0,49,28
0,50,32
0,51,135
0,52,33
0,53,19
0,54,43
0,55,87
0,56,34
0,57,28
0,58,30
0,59,34
0,60,34
0,61,32
0,62,38
0,63,94
0,64,66
0,65,41
0,66,34
0,67,28
0,68,39
0,69,28
0,70,65
0,71,52
0,72,32
0,73,65
0,74,39
0,75,45
0,76,418
0,77,52
0,78,62
0,79,32
0,80,69
0,81,29
0,82,41
0,83,28
0,84,25
0,85,35
0,86,36
0,87,33
0,88,33
0,89,76
0,90,38
0,91,35
0,92,41
0,93,17
0,94,38
0,95,45
0,96,41
0,97,48
0,98,33
0,99,35
1,0,127
1,1,125
1,2,223
1,3,104
1,4,106
1,5,75
1,6,110
1,7,358
1,8,103
1,9,135
1,10,148
1,11,107
1,12,109
1,13,1109
1,14,72
1,15,67
1,16,114
1,17,68
1,18,25
1,19,101
1,20,99
1,21,127
1,22,126
1,23,102
1,24,92
1,25,268
1,26,479
1,27,65
1,28,62
1,29,109
1,30,163
1,31,95
1,32,108
1,33,146
1,34,585
1,35,118
1,36,126
1,37,80
1,38,89
1,39,120
1,40,255
1,41,140
1,42,57
1,43,101
1,44,118
1,45,93
1,46,387
1,47,484
1,48,108
1,49,134
1,50,86
1,51,156
1,52,46
1,53,112
1,54,153
1,55,150
1,56,131
1,57,40
1,58,656
1,59,109
1,60,115
1,61,256
1,62,21
1,63,90
1,64,355
1,65,380
1,66,198
1,67,126
1,68,201
1,69,82
1,70,180
1,71,128
1,72,658
1,73,181
1,74,107
1,75,115
1,76,176
1,77,167
1,78,140
1,79,133
1,80,137
1,81,61
1,82,148
1,83,171
1,84,84
1,85,116
1,86,339
1,87,101
1,88,73
1,89,876
1,90,152
1,91,403
1,92,92
1,93,1413
1,94,39
1,95,65
1,96,108
1,97,693
1,98,131
1,99,271
2,0,187
2,1,313
2,2,57
2,3,39
2,4,60
2,5,26
2,6,45
2,7,56
2,8,36
2,9,31
2,10,126
2,11,42
2,12,50
2,13,41
2,14,41
2,15,42
2,16,52
2,17,78
2,18,60
2,19,123
2,20,32
2,21,26
2,22,74
2,23,74
2,24,52
2,25,50
2,26,56
2,27,39
2,28,258
2,29,26
2,30,101
2,31,36
2,32,58
2,33,215
2,34,61
2,35,36
2,36,64
2,37,58
2,38,103
2,39,48
2,40,66
2,41,43
2,42,46
2,43,85
2,44,81
2,45,42
2,46,29
2,47,41
2,48,38
2,49,31
2,50,84
2,51,159
2,52,48
2,53,40
2,54,125
2,55,56
2,56,67
2,57,44
2,58,28
2,59,45
2,60,39
2,61,62
2,62,93
2,63,36
2,64,103
2,65,66
2,66,88
2,67,101
2,68,29
2,69,51
2,70,34
2,71,48
2,72,78
2,73,29
2,74,29
2,75,43
2,76,134
2,77,38
2,78,35
2,79,78
2,80,57
2,81,43
2,82,956
2,83,112
2,84,205
2,85,37
2,86,24
2,87,60
2,88,41
2,89,107
2,90,39
2,91,96
2,92,39
2,93,76
2,94,29
2,95,45
2,96,104
2,97,66
2,98,89
2,99,45
3,0,45
3,1,31
3,2,52
3,3,65
3,4,63
3,5,54
3,6,66
3,7,310
3,8,28
3,9,64
3,10,69
3,11,32
3,12,47
3,13,45
3,14,39
3,15,26
3,16,41
3,17,24
3,18,60
3,19,19
3,20,46
3,21,23
3,22,48
3,23,101
3,24,66
3,25,59
3,26,40
3,27,74
3,28,34
3,29,42
3,30,81
3,31,91
3,32,60
3,33,72
3,34,54
3,35,58
3,36,43
3,37,37
3,38,72
3,39,61
3,40,20
3,41,96
3,42,59
3,43,40
3,44,77
3,45,9
3,46,77
3,47,36
3,48,62
3,49,55
3,50,32
3,51,38
3,52,53
3,53,30
3,54,67
3,55,24
3,56,32
3,57,32
3,58,56
3,59,33
3,60,59
3,61,58
3,62,39
3,63,29
3,64,33
3,65,69
3,66,49
3,67,30
3,68,86
3,69,32
3,70,19
3,71,124
3,72,40
3,73,50
3,74,72
3,75,42
3,76,28
3,77,13
3,78,63
3,79,88
3,80,66
3,81,25
3,82,69
3,83,132
3,84,59
3,85,49
3,86,63
3,87,43
3,88,58
3,89,28
3,90,67
3,91,52
3,92,249
3,93,49
3,94,26
3,95,51
3,96,26
3,97,55
3,98,27
3,99,34
4,0,18
4,1,23
4,2,47
4,3,22
4,4,55
4,5,27
4,6,118
4,7,51
4,8,29
4,9,21
4,10,24
4,11,46
4,12,20
4,13,460
4,14,58
4,15,37
4,16,168
4,17,72
4,18,56
4,19,44
4,20,52
4,21,38
4,22,95
4,23,138
4,24,18
4,25,171
4,26,438
4,27,26
