model_times,model_recall
0.009034,0.318067
0.010125,0.392033
0.012955,0.523733
0.014774,0.578500
0.018313,0.647833
0.037215,0.795833
0.061124,0.846833
0.117186,0.891400
0.173922,0.919367
0.229450,0.986267
0.241567,0.996700
