model_times,model_recall
0.041751,0.235233
0.060106,0.281267
0.122703,0.369400
0.195782,0.412433
0.405701,0.468633
0.958657,0.689567
1.026072,0.821267
1.031645,0.923433
1.037031,0.958200
1.048941,0.981233
1.061619,0.991767
