L1_pred,L2_pred,L2
0,0,36
0,1,26
0,2,88
0,3,48
0,4,16
0,5,21
0,6,63
0,7,33
0,8,63
0,9,165
0,10,45
0,11,126
0,12,39
0,13,29
0,14,26
0,15,29
0,16,44
0,17,57
0,18,40
0,19,72
0,20,31
0,21,64
0,22,29
0,23,23
0,24,50
0,25,36
0,26,38
0,27,58
0,28,48
0,29,60
0,30,43
0,31,47
0,32,56
0,33,50
0,34,41
0,35,31
0,36,37
0,37,24
0,38,25
0,39,227
0,40,19
0,41,41
0,42,61
0,43,54
0,44,39
0,45,41
0,46,48
0,47,37
0,48,33
0,49,50
0,50,39
0,51,64
0,52,32
0,53,50
0,54,146
0,55,20
0,56,46
0,57,24
0,58,19
0,59,29
0,60,34
0,61,73
0,62,33
0,63,55
0,64,39
0,65,28
0,66,121
0,67,44
0,68,144
0,69,73
0,70,50
0,71,32
0,72,48
0,73,34
0,74,20
0,75,32
0,76,28
0,77,58
0,78,78
0,79,49
0,80,38
0,81,126
0,82,59
0,83,61
0,84,33
0,85,48
0,86,54
0,87,110
0,88,9
0,89,26
0,90,37
0,91,241
0,92,63
0,93,40
0,94,45
0,95,71
0,96,63
0,97,59
0,98,119
0,99,72
1,0,38
1,1,30
1,2,28
1,3,33
1,4,44
1,5,40
1,6,43
1,7,37
1,8,53
1,9,35
1,10,49
1,11,47
1,12,27
1,13,13
1,14,47
1,15,50
1,16,40
1,17,57
1,18,20
1,19,41
1,20,11
1,21,34
1,22,55
1,23,51
1,24,33
1,25,28
1,26,35
1,27,53
1,28,30
1,29,22
1,30,43
1,31,30
1,32,21
1,33,27
1,34,44
1,35,44
1,36,44
1,37,61
1,38,41
1,39,50
1,40,45
1,41,29
1,42,46
1,43,42
1,44,38
1,45,31
1,46,22
1,47,22
1,48,19
1,49,44
1,50,31
1,51,40
1,52,40
1,53,44
1,54,58
1,55,41
1,56,22
1,57,19
1,58,44
1,59,69
1,60,55
1,61,39
1,62,20
1,63,46
1,64,29
1,65,23
1,66,68
1,67,38
1,68,25
1,69,23
1,70,33
1,71,29
1,72,26
1,73,43
1,74,57
1,75,32
1,76,26
1,77,39
1,78,16
1,79,24
1,80,24
1,81,50
1,82,30
1,83,25
1,84,32
1,85,31
1,86,25
1,87,32
1,88,38
1,89,37
1,90,38
1,91,34
1,92,29
1,93,28
1,94,35
1,95,50
1,96,25
1,97,62
1,98,22
1,99,47
2,0,64
2,1,40
2,2,44
2,3,31
2,4,26
2,5,51
2,6,22
2,7,19
2,8,25
