L1_pred,L2_pred,L2
0,0,292
0,1,452
0,2,80
0,3,73
0,4,110
0,5,736
0,6,213
0,7,92
0,8,114
0,9,104
0,10,268
0,11,65
0,12,360
0,13,98
0,14,82
0,15,130
0,16,250
0,17,560
0,18,95
0,19,74
0,20,134
0,21,93
0,22,914
0,23,895
0,24,174
0,25,276
0,26,73
0,27,225
0,28,79
0,29,155
0,30,1378
0,31,208
0,32,159
0,33,1045
0,34,225
0,35,101
0,36,77
0,37,84
0,38,68
0,39,151
0,40,271
0,41,88
0,42,106
0,43,162
0,44,233
0,45,287
0,46,273
0,47,116
0,48,400
0,49,76
0,50,101
0,51,193
0,52,85
0,53,95
0,54,514
0,55,91
0,56,122
0,57,126
0,58,103
0,59,63
0,60,392
0,61,108
0,62,92
0,63,54
0,64,64
0,65,58
0,66,437
0,67,110
0,68,538
0,69,787
0,70,113
0,71,58
0,72,85
0,73,105
0,74,454
0,75,213
0,76,428
0,77,30
0,78,89
0,79,78
0,80,528
0,81,405
0,82,178
0,83,379
0,84,105
0,85,203
0,86,135
0,87,337
0,88,871
0,89,216
0,90,168
0,91,168
0,92,125
0,93,99
0,94,139
0,95,1037
0,96,109
0,97,120
0,98,185
0,99,106
1,0,15
1,1,61
1,2,41
1,3,42
1,4,44
1,5,41
1,6,34
1,7,32
1,8,51
1,9,32
1,10,36
1,11,61
1,12,51
1,13,59
1,14,36
1,15,46
1,16,40
1,17,54
1,18,55
1,19,39
1,20,29
1,21,34
1,22,33
1,23,77
1,24,29
1,25,42
1,26,55
1,27,46
1,28,37
1,29,25
1,30,40
1,31,40
1,32,33
1,33,49
1,34,34
1,35,49
1,36,30
1,37,29
1,38,55
1,39,53
1,40,179
1,41,44
1,42,45
1,43,56
1,44,27
1,45,63
1,46,42
1,47,43
1,48,50
1,49,30
1,50,21
1,51,27
1,52,18
1,53,41
1,54,55
1,55,47
1,56,55
1,57,50
1,58,40
1,59,43
1,60,346
1,61,41
1,62,33
1,63,33
1,64,47
1,65,68
1,66,40
1,67,35
1,68,36
1,69,31
1,70,50
1,71,41
1,72,60
1,73,43
1,74,39
1,75,38
1,76,59
1,77,57
1,78,178
1,79,51
1,80,33
1,81,58
1,82,34
1,83,40
1,84,58
1,85,46
1,86,33
1,87,51
1,88,53
1,89,41
1,90,33
1,91,38
1,92,34
1,93,35
1,94,25
1,95,68
1,96,40
1,97,31
1,98,31
1,99,40
2,0,2
2,1,14
2,2,11
2,3,36
2,4,11
2,5,9
2,6,10
2,7,35
2,8,13
2,9,4
2,10,12
2,11,14
2,12,46
2,13,14
2,14,127
2,15,47
2,16,26
2,17,16
2,18,21
2,19,21
2,20,18
2,21,13
2,22,11
2,23,9
2,24,12
2,25,9
2,26,32
2,27,17
2,28,10
2,29,19
2,30,86
2,31,8
2,32,31
2,33,30
2,34,14
2,35,12
2,36,12
2,37,36
2,38,14
2,39,12
2,40,15
2,41,11
2,42,10
2,43,17
2,44,6
2,45,31
2,46,5
2,47,6
2,48,106
2,49,6
2,50,18
2,51,14
2,52,12
2,53,11
2,54,9
2,55,18
2,56,11
2,57,71
2,58,16
2,59,30
2,60,11
2,61,99
2,62,35
2,63,13
2,64,10
2,65,9
2,66,12
2,67,22
2,68,16
2,69,39
2,70,20
2,71,22
2,72,23
2,73,104
2,74,12
2,75,7
2,76,8
2,77,19
2,78,15
2,79,9
2,80,16
2,81,18
2,82,11
2,83,27
2,84,17
2,85,10
2,86,15
2,87,14
2,88,12
2,89,15
2,90,7
2,91,9
2,92,16
2,93,14
2,94,13
2,95,14
2,96,16
2,97,10
2,98,13
2,99,18
3,0,20
3,1,44
3,2,18
3,3,6
3,4,44
3,5,36
3,6,17
3,7,5
3,8,20
3,9,11
3,10,19
3,11,17
3,12,20
3,13,43
3,14,70
3,15,22
3,16,16
3,17,37
3,18,19
3,19,15
3,20,39
3,21,8
3,22,20
3,23,19
3,24,22
3,25,29
3,26,21
3,27,25
3,28,30
3,29,21
3,30,21
3,31,39
3,32,36
3,33,18
3,34,85
3,35,144
3,36,25
3,37,14
3,38,20
3,39,15
3,40,19
3,41,31
3,42,39
3,43,32
3,44,24
3,45,24
3,46,23
3,47,31
3,48,26
3,49,22
3,50,37
3,51,17
3,52,21
3,53,33
3,54,15
3,55,27
3,56,91
3,57,32
3,58,19
3,59,19
3,60,23
3,61,25
3,62,20
3,63,37
3,64,29
3,65,19
3,66,7
3,67,31
3,68,27
3,69,13
3,70,17
3,71,21
3,72,19
3,73,35
3,74,24
3,75,34
3,76,113
3,77,17
3,78,24
3,79,25
3,80,20
3,81,25
3,82,12
3,83,20
3,84,55
3,85,26
3,86,30
3,87,24
3,88,23
3,89,22
3,90,89
3,91,24
3,92,17
3,93,23
3,94,20
3,95,26
3,96,3
3,97,15
3,98,43
3,99,23
4,0,20
4,1,19
4,2,37
4,3,22
4,4,56
4,5,21
4,6,67
