L2_pred,L2
0,745
1,924
2,763
3,647
4,1603
5,811
6,793
7,911
8,1177
9,1657
10,1032
11,884
12,1028
13,843
14,729
15,1363
16,1021
17,874
18,843
19,794
20,985
21,764
22,616
23,743
24,803
25,948
26,772
27,712
28,1991
29,1135
30,1330
31,1332
32,824
33,734
34,1233
35,1578
36,662
37,1131
38,711
39,1098
40,887
41,1309
42,1148
43,744
44,860
45,640
46,630
47,777
48,1047
49,871
50,847
51,498
52,1313
53,869
54,1022
55,884
56,1456
57,1244
58,995
59,890
60,824
61,643
62,1438
63,1020
64,800
65,947
66,983
67,960
68,1542
69,904
70,829
71,900
72,1079
73,732
74,650
75,1221
76,1666
77,1384
78,1120
79,1084
80,1082
81,707
82,1271
83,761
84,1119
85,2219
86,1272
87,745
88,656
89,1197
90,647
91,948
92,1430
93,1284
94,875
95,1042
96,1023
97,768
98,909
99,844
