L2_pred,L2
0,893
1,750
2,1015
3,830
4,746
5,882
6,629
7,902
8,673
9,1104
10,1009
11,736
12,932
13,695
14,1505
15,768
16,1542
17,758
18,630
19,620
20,601
21,1284
22,574
23,1020
24,955
25,1299
26,2298
27,1760
28,730
29,975
30,805
31,722
32,1204
33,697
34,571
35,764
36,1732
37,700
38,557
39,1245
40,956
41,1147
42,634
43,987
44,881
45,1029
46,749
47,1053
48,769
49,732
50,732
51,653
52,1195
53,1549
54,997
55,1436
56,1521
57,1366
58,1051
59,612
60,1269
61,658
62,1089
63,1027
64,785
65,1097
66,1291
67,1380
68,1706
69,900
70,1008
71,848
72,904
73,881
74,815
75,1667
76,623
77,762
78,644
79,831
80,1196
81,938
82,988
83,657
84,803
85,2283
86,862
87,1046
88,1153
89,821
90,1439
91,637
92,752
93,683
94,727
95,1791
96,1351
97,1436
98,897
99,1194
