L1_pred,L2_pred,L2
0,0,83
0,1,81
0,2,257
0,3,178
0,4,61
0,5,49
0,6,306
0,7,111
0,8,49
0,9,259
0,10,87
0,11,124
0,12,129
0,13,139
0,14,544
0,15,82
0,16,88
0,17,174
0,18,119
0,19,60
0,20,85
0,21,168
0,22,65
0,23,77
0,24,118
0,25,122
0,26,40
0,27,425
0,28,425
0,29,398
0,30,139
0,31,901
0,32,235
0,33,48
0,34,117
0,35,151
0,36,312
0,37,74
0,38,63
0,39,204
0,40,129
0,41,369
0,42,41
0,43,150
0,44,47
0,45,52
0,46,42
0,47,69
0,48,296
0,49,101
0,50,147
0,51,54
0,52,164
0,53,136
0,54,295
0,55,159
0,56,95
0,57,66
0,58,143
0,59,148
0,60,61
0,61,74
0,62,48
0,63,107
0,64,82
0,65,85
0,66,48
0,67,26
0,68,776
0,69,61
0,70,74
0,71,125
0,72,56
0,73,132
0,74,251
0,75,101
0,76,697
0,77,70
0,78,706
0,79,56
0,80,95
0,81,86
0,82,83
0,83,59
0,84,175
0,85,300
0,86,61
0,87,610
0,88,76
0,89,110
0,90,288
0,91,50
0,92,103
0,93,54
0,94,138
0,95,210
0,96,39
0,97,462
0,98,50
0,99,239
1,0,57
1,1,43
1,2,75
1,3,51
1,4,50
1,5,28
1,6,65
1,7,25
1,8,56
1,9,55
1,10,22
1,11,56
1,12,78
1,13,47
1,14,97
1,15,41
1,16,52
1,17,39
1,18,41
1,19,58
1,20,83
1,21,44
1,22,148
1,23,57
1,24,52
1,25,33
1,26,47
1,27,46
1,28,59
1,29,54
1,30,48
1,31,47
1,32,46
1,33,28
1,34,41
1,35,51
1,36,397
1,37,73
1,38,70
1,39,38
1,40,54
1,41,74
1,42,40
1,43,28
1,44,79
1,45,59
1,46,45
1,47,176
1,48,33
1,49,32
1,50,38
1,51,60
1,52,72
1,53,34
1,54,63
1,55,39
1,56,62
1,57,50
1,58,82
1,59,48
1,60,46
1,61,86
1,62,48
1,63,211
1,64,75
1,65,51
1,66,25
1,67,77
1,68,44
1,69,49
1,70,18
1,71,73
1,72,75
1,73,83
1,74,71
1,75,23
1,76,163
1,77,28
1,78,30
1,79,66
1,80,73
1,81,46
1,82,43
1,83,59
1,84,67
1,85,37
1,86,90
1,87,57
1,88,38
