L1_pred,L2_pred,L2
0,0,42
0,1,99
0,2,70
0,3,39
0,4,49
0,5,40
0,6,30
0,7,75
0,8,46
0,9,48
0,10,73
0,11,64
0,12,234
0,13,63
0,14,57
0,15,67
0,16,37
0,17,52
0,18,67
0,19,39
0,20,64
0,21,64
0,22,58
0,23,35
0,24,61
0,25,67
0,26,92
0,27,112
0,28,359
0,29,36
0,30,96
0,31,39
0,32,59
0,33,53
0,34,87
0,35,71
0,36,39
0,37,44
0,38,54
0,39,51
0,40,86
0,41,133
0,42,81
0,43,100
0,44,70
0,45,49
0,46,31
0,47,87
0,48,13
0,49,81
0,50,39
0,51,34
0,52,71
0,53,46
0,54,21
0,55,32
0,56,145
0,57,45
0,58,92
0,59,64
0,60,67
0,61,42
0,62,125
0,63,69
0,64,56
0,65,24
0,66,53
0,67,40
0,68,50
0,69,71
0,70,30
0,71,51
0,72,70
0,73,40
0,74,62
0,75,74
0,76,42
0,77,71
0,78,57
0,79,283
0,80,54
0,81,44
0,82,47
0,83,64
0,84,49
0,85,45
0,86,174
0,87,133
0,88,36
0,89,47
0,90,52
0,91,38
0,92,62
0,93,44
0,94,58
0,95,49
0,96,84
0,97,68
0,98,79
0,99,52
1,0,76
1,1,350
1,2,92
1,3,89
1,4,136
1,5,57
1,6,104
1,7,66
1,8,51
1,9,359
1,10,606
1,11,398
1,12,79
1,13,33
1,14,69
1,15,24
1,16,63
1,17,136
1,18,67
1,19,62
1,20,36
1,21,48
1,22,37
1,23,45
1,24,118
1,25,56
1,26,32
1,27,109
1,28,81
1,29,66
1,30,26
1,31,195
1,32,130
1,33,30
1,34,59
1,35,54
1,36,74
1,37,107
1,38,64
1,39,64
1,40,157
1,41,92
1,42,68
1,43,87
1,44,77
1,45,97
1,46,62
1,47,205
1,48,90
1,49,285
1,50,169
1,51,62
1,52,44
1,53,137
1,54,369
1,55,43
1,56,967
1,57,78
1,58,92
1,59,106
1,60,53
1,61,375
1,62,48
1,63,115
1,64,133
1,65,37
1,66,39
1,67,57
1,68,65
1,69,70
1,70,59
1,71,53
1,72,133
1,73,50
1,74,120
1,75,44
1,76,56
1,77,200
1,78,70
1,79,59
1,80,67
1,81,45
1,82,90
1,83,367
1,84,56
1,85,134
1,86,111
1,87,71
1,88,150
1,89,73
1,90,38
1,91,62
1,92,260
1,93,59
1,94,765
1,95,72
1,96,65
1,97,92
1,98,48
1,99,338
2,0,556
2,1,72
2,2,79
2,3,46
2,4,71
2,5,63
2,6,58
2,7,91
2,8,78
2,9,498
2,10,39
2,11,72
