L1_pred,L2_pred,L2
0,0,1
0,1,25
0,2,17
0,3,16
0,4,30
0,5,23
0,6,19
0,7,21
0,8,29
0,9,33
0,10,19
0,11,21
0,12,16
0,13,19
0,14,14
0,15,33
0,16,20
0,17,30
0,18,32
0,19,22
0,20,10
0,21,33
0,22,18
0,23,20
0,24,32
0,25,11
0,26,6
0,27,27
0,28,31
0,29,23
0,30,10
0,31,37
0,32,12
0,33,22
0,34,30
0,35,15
0,36,19
0,37,24
0,38,20
0,39,31
0,40,24
0,41,48
0,42,17
0,43,39
0,44,26
0,45,17
0,46,20
0,47,11
0,48,15
0,49,30
0,50,21
0,51,13
0,52,37
0,53,26
0,54,14
0,55,20
0,56,24
0,57,23
0,58,30
0,59,31
0,60,12
0,61,31
0,62,32
0,63,18
0,64,6
0,65,15
0,66,27
0,67,18
0,68,12
0,69,22
0,70,16
0,71,37
0,72,33
0,73,5
0,74,8
0,75,21
0,76,21
0,77,19
0,78,5
0,79,17
0,80,5
0,81,22
0,82,34
0,83,30
0,84,25
0,85,22
0,86,35
0,87,8
0,88,9
0,89,28
0,90,19
0,91,27
0,92,29
0,93,24
0,94,14
0,95,16
0,96,16
0,97,15
0,98,19
0,99,12
1,0,74
1,1,70
1,2,273
1,3,82
1,4,71
1,5,85
1,6,65
1,7,100
1,8,137
1,9,34
1,10,69
1,11,53
1,12,43
1,13,52
1,14,85
1,15,78
1,16,98
1,17,39
1,18,51
1,19,92
1,20,73
1,21,65
1,22,39
1,23,37
1,24,85
1,25,92
1,26,35
1,27,51
1,28,25
1,29,59
1,30,35
1,31,68
1,32,46
1,33,54
1,34,65
1,35,58
1,36,60
1,37,101
1,38,47
1,39,40
1,40,94
1,41,60
1,42,57
1,43,85
1,44,73
1,45,39
1,46,47
1,47,71
1,48,48
1,49,85
1,50,69
1,51,76
1,52,81
1,53,152
1,54,86
1,55,47
1,56,71
1,57,53
1,58,181
1,59,55
1,60,49
1,61,55
1,62,60
1,63,59
1,64,67
1,65,145
1,66,66
1,67,61
1,68,185
1,69,79
1,70,316
1,71,87
1,72,430
1,73,232
1,74,71
1,75,51
1,76,52
1,77,108
1,78,44
1,79,65
1,80,604
1,81,133
1,82,64
1,83,125
1,84,133
1,85,93
1,86,43
1,87,71
1,88,64
1,89,45
1,90,53
1,91,59
1,92,26
1,93,62
1,94,166
1,95,79
1,96,91
1,97,48
1,98,169
1,99,64
2,0,25
2,1,182
2,2,38
2,3,20
2,4,18
2,5,31
2,6,41
2,7,41
2,8,23
2,9,37
2,10,36
2,11,56
2,12,10
2,13,38
2,14,61
2,15,20
2,16,28
2,17,33
2,18,30
2,19,12
2,20,35
2,21,28
2,22,24
2,23,19
2,24,11
2,25,39
2,26,39
2,27,18
2,28,38
2,29,57
2,30,29
2,31,25
2,32,13
2,33,26
2,34,25
2,35,25
2,36,39
2,37,82
2,38,39
2,39,49
2,40,19
2,41,92
2,42,24
2,43,109
2,44,35
2,45,35
2,46,24
2,47,18
2,48,31
2,49,94
2,50,31
2,51,37
2,52,82
2,53,34
2,54,24
2,55,145
2,56,42
2,57,51
2,58,14
2,59,35
2,60,23
2,61,32
2,62,28
2,63,23
2,64,29
2,65,23
2,66,19
2,67,15
2,68,56
2,69,46
2,70,41
2,71,25
2,72,18
2,73,41
2,74,31
2,75,21
2,76,25
2,77,23
2,78,20
2,79,71
2,80,29
2,81,34
2,82,55
2,83,30
2,84,70
2,85,46
2,86,38
2,87,18
2,88,24
2,89,29
2,90,4
2,91,54
2,92,30
2,93,32
2,94,16
2,95,27
2,96,35
2,97,25
2,98,53
2,99,22
3,0,10
3,1,33
3,2,75
3,3,38
3,4,24
3,5,32
3,6,27
3,7,77
3,8,24
3,9,23
3,10,27
3,11,38
3,12,28
3,13,17
3,14,39
3,15,31
3,16,30
3,17,49
3,18,76
3,19,29
3,20,51
3,21,108
3,22,17
3,23,44
3,24,22
3,25,35
3,26,49
3,27,56
3,28,32
3,29,22
3,30,34
3,31,16
3,32,45
3,33,36
3,34,44
3,35,46
3,36,71
3,37,37
3,38,22
3,39,83
3,40,48
3,41,51
3,42,41
3,43,112
3,44,37
3,45,36
3,46,48
3,47,45
3,48,44
3,49,132
3,50,53
3,51,59
3,52,34
3,53,37
3,54,23
3,55,58
3,56,72
3,57,21
3,58,46
3,59,46
3,60,33
3,61,40
3,62,40
3,63,56
3,64,134
3,65,33
3,66,32
3,67,14
3,68,59
3,69,26
3,70,19
3,71,23
3,72,35
3,73,16
3,74,25
3,75,43
3,76,43
3,77,32
3,78,18
3,79,26
3,80,30
3,81,38
3,82,31
3,83,38
3,84,47
3,85,26
3,86,20
3,87,47
3,88,118
3,89,30
3,90,76
3,91,52
3,92,36
3,93,62
3,94,33
3,95,28
3,96,24
3,97,43
3,98,34
3,99,12
4,0,186
4,1,40
4,2,63
4,3,90
4,4,597
4,5,147
4,6,40
4,7,55
4,8,117
4,9,40
4,10,56
4,11,37
4,12,56
4,13,39
4,14,45
4,15,254
4,16,37
4,17,28
4,18,33
4,19,33
4,20,59
4,21,55
4,22,68
4,23,53
4,24,362
4,25,53
4,26,57
4,27,45
4,28,49
4,29,79
4,30,50
4,31,48
4,32,49
4,33,20
4,34,72
4,35,54
4,36,20
4,37,29
4,38,216
4,39,62
4,40,56
4,41,37
4,42,67
4,43,164
4,44,229
4,45,58
4,46,31
4,47,22
4,48,43
4,49,81
4,50,75
4,51,150
4,52,32
4,53,179
4,54,34
4,55,67
4,56,75
4,57,47
4,58,70
4,59,124
4,60,119
4,61,95
4,62,41
4,63,58
4,64,52
4,65,31
4,66,311
4,67,34
4,68,54
4,69,56
4,70,99
4,71,60
4,72,198
4,73,57
4,74,36
4,75,61
4,76,130
4,77,28
4,78,104
4,79,33
4,80,61
4,81,21
4,82,40
4,83,22
4,84,63
4,85,41
4,86,218
4,87,55
4,88,198
4,89,34
4,90,53
4,91,47
4,92,94
4,93,178
4,94,49
4,95,578
4,96,96
4,97,196
4,98,257
4,99,47
5,0,18
5,1,13
5,2,71
5,3,35
5,4,16
5,5,24
5,6,13
5,7,37
5,8,14
5,9,16
5,10,28
5,11,8
5,12,28
5,13,14
5,14,42
5,15,15
5,16,22
5,17,53
5,18,34
5,19,12
5,20,7
5,21,16
5,22,82
5,23,22
5,24,17
5,25,17
5,26,10
5,27,53
5,28,22
5,29,7
5,30,39
5,31,6
5,32,53
5,33,21
5,34,17
5,35,34
5,36,17
5,37,12
5,38,17
5,39,19
5,40,41
5,41,13
5,42,16
5,43,13
5,44,7
5,45,10
5,46,19
5,47,75
5,48,15
5,49,28
5,50,17
5,51,8
5,52,31
5,53,11
5,54,13
5,55,12
5,56,10
5,57,11
5,58,9
5,59,16
5,60,6
5,61,9
5,62,32
5,63,17
5,64,14
5,65,11
5,66,14
5,67,9
5,68,19
5,69,18
5,70,20
5,71,14
5,72,10
5,73,11
5,74,14
5,75,12
5,76,31
5,77,12
5,78,6
5,79,10
5,80,8
5,81,90
5,82,26
5,83,19
5,84,10
5,85,100
5,86,5
5,87,14
5,88,19
5,89,8
5,90,13
5,91,4
5,92,8
5,93,11
5,94,19
5,95,11
5,96,14
5,97,11
5,98,2
5,99,18
6,0,69
6,1,127
6,2,166
6,3,97
6,4,80
6,5,110
6,6,41
6,7,133
6,8,96
6,9,133
6,10,774
6,11,52
6,12,77
6,13,103
6,14,559
6,15,100
6,16,118
6,17,149
6,18,98
6,19,204
6,20,294
6,21,65
6,22,509
6,23,134
6,24,86
6,25,165
6,26,97
6,27,144
6,28,145
6,29,371
6,30,49
6,31,546
6,32,110
6,33,92
6,34,144
6,35,79
6,36,90
6,37,86
6,38,87
6,39,206
6,40,429
6,41,190
6,42,432
6,43,103
6,44,101
6,45,70
6,46,95
6,47,84
6,48,222
6,49,58
6,50,88
6,51,96
6,52,145
6,53,73
6,54,88
6,55,485
6,56,72
6,57,504
6,58,96
6,59,78
6,60,298
6,61,887
6,62,198
6,63,791
6,64,144
6,65,95
6,66,123
6,67,145
6,68,179
6,69,118
6,70,429
6,71,114
6,72,94
6,73,371
6,74,80
6,75,124
6,76,955
6,77,97
6,78,118
6,79,82
6,80,131
6,81,222
6,82,42
6,83,93
6,84,88
6,85,41
6,86,83
6,87,241
6,88,77
6,89,275
6,90,117
6,91,458
6,92,103
6,93,75
6,94,189
6,95,56
6,96,68
6,97,224
6,98,264
6,99,94
7,0,28
7,1,39
7,2,30
7,3,26
7,4,22
7,5,28
7,6,29
7,7,19
7,8,35
7,9,27
7,10,23
7,11,50
7,12,29
7,13,42
7,14,143
7,15,83
7,16,36
7,17,28
7,18,34
7,19,94
7,20,38
7,21,19
7,22,23
7,23,21
7,24,24
7,25,17
7,26,27
7,27,24
7,28,24
7,29,24
7,30,50
7,31,96
7,32,13
7,33,35
7,34,51
7,35,22
7,36,55
7,37,37
7,38,25
7,39,141
7,40,22
7,41,27
7,42,22
7,43,69
7,44,36
7,45,36
7,46,89
7,47,29
7,48,26
7,49,38
7,50,30
7,51,27
7,52,140
7,53,21
7,54,19
7,55,194
7,56,38
7,57,126
7,58,49
7,59,21
7,60,35
7,61,20
7,62,28
7,63,24
7,64,28
7,65,72
7,66,25
7,67,39
7,68,30
7,69,86
7,70,13
7,71,38
7,72,26
7,73,37
7,74,33
7,75,26
7,76,26
7,77,20
7,78,26
7,79,25
7,80,12
7,81,30
7,82,36
7,83,19
7,84,41
7,85,33
7,86,24
7,87,30
7,88,24
7,89,31
7,90,31
7,91,24
7,92,31
7,93,47
7,94,42
7,95,34
7,96,45
7,97,41
7,98,73
7,99,28
8,0,40
8,1,47
8,2,34
8,3,42
8,4,38
8,5,25
8,6,27
8,7,71
8,8,45
8,9,56
8,10,45
8,11,44
8,12,47
8,13,66
8,14,36
8,15,51
8,16,44
8,17,49
8,18,47
8,19,46
8,20,54
8,21,28
8,22,40
8,23,30
8,24,66
8,25,41
8,26,36
8,27,36
8,28,39
8,29,19
8,30,41
8,31,28
8,32,51
8,33,96
8,34,44
8,35,38
8,36,45
8,37,27
8,38,39
8,39,57
8,40,56
8,41,42
8,42,59
8,43,130
8,44,42
8,45,37
8,46,35
8,47,34
8,48,41
8,49,28
8,50,40
8,51,37
8,52,246
8,53,48
8,54,28
8,55,45
8,56,46
8,57,57
8,58,63
8,59,64
8,60,43
8,61,42
8,62,38
8,63,38
8,64,50
8,65,55
8,66,52
8,67,54
8,68,43
8,69,46
8,70,32
8,71,29
8,72,29
8,73,57
8,74,43
8,75,37
8,76,38
8,77,8
8,78,22
8,79,41
8,80,25
8,81,25
8,82,35
8,83,35
8,84,38
8,85,46
8,86,71
8,87,29
8,88,30
8,89,35
8,90,56
8,91,84
8,92,70
8,93,30
8,94,47
8,95,33
8,96,20
8,97,47
8,98,21
8,99,42
9,0,74
9,1,289
9,2,57
9,3,63
9,4,84
9,5,86
9,6,608
9,7,50
9,8,67
9,9,61
9,10,117
9,11,108
9,12,73
9,13,70
9,14,358
9,15,180
9,16,26
9,17,52
9,18,61
9,19,96
9,20,79
9,21,67
9,22,73
9,23,71
9,24,227
9,25,147
9,26,62
9,27,65
9,28,86
9,29,90
9,30,85
9,31,62
9,32,67
9,33,83
9,34,47
9,35,79
9,36,105
9,37,90
9,38,83
9,39,44
9,40,63
9,41,53
9,42,101
9,43,92
9,44,61
9,45,62
9,46,130
9,47,70
9,48,159
9,49,363
9,50,145
9,51,127
9,52,65
9,53,95
9,54,116
9,55,82
9,56,46
9,57,53
9,58,52
9,59,65
9,60,55
9,61,107
9,62,51
9,63,98
9,64,74
9,65,88
9,66,106
9,67,56
9,68,84
9,69,80
9,70,94
9,71,53
9,72,465
9,73,100
9,74,175
9,75,42
9,76,58
9,77,77
9,78,489
9,79,171
9,80,123
9,81,69
9,82,70
9,83,63
9,84,77
