L2_pred,L2
0,612
1,1990
2,1715
3,1313
4,833
5,1905
6,792
7,608
8,1348
9,1024
10,948
11,1286
12,880
13,1051
14,1917
15,1278
16,1049
17,579
18,1730
19,650
20,579
21,861
22,1486
23,1075
24,1112
25,804
26,809
27,659
28,1130
29,598
30,916
31,808
32,878
33,970
34,798
35,1062
36,767
37,1329
38,771
39,721
40,898
41,681
42,1660
43,1131
44,845
45,1047
46,742
47,590
48,1049
49,511
50,1298
51,987
52,1457
53,1013
54,882
55,827
56,1071
57,1138
58,956
59,881
60,701
61,1170
62,787
63,966
64,1071
65,722
66,976
67,685
68,832
69,640
70,788
71,780
72,849
73,1565
74,1581
75,1388
76,918
77,1095
78,804
79,655
80,923
81,757
82,743
83,937
84,635
85,686
86,1219
87,2354
88,1230
89,923
90,885
91,1802
92,606
93,946
94,1361
95,534
96,580
97,767
98,934
99,900
