model_times,model_recall
0.026264,0.167133
0.034864,0.200700
0.038635,0.245767
0.043857,0.270700
0.049358,0.293367
0.095937,0.366733
0.140227,0.440233
0.184756,0.562033
0.214121,0.651933
0.258239,0.793833
0.305350,0.932733
