model_times,model_recall
0.026342,0.158633
0.033562,0.193300
0.041164,0.219133
0.046386,0.239800
0.054060,0.267000
0.103835,0.372100
0.142836,0.458667
0.192781,0.552800
0.232283,0.620367
0.273901,0.741433
0.289787,0.898000
