model_times,model_recall
0.007150,0.246267
0.008650,0.290733
0.009180,0.357133
0.010016,0.400000
0.010741,0.444100
0.017483,0.644033
0.024286,0.753400
0.035386,0.847800
0.044690,0.897867
0.055899,0.951767
0.060877,0.983400
