model_times,model_recall
0.152416,0.003400
0.152486,0.005933
0.152516,0.013267
0.152545,0.021200
0.152612,0.039133
0.153113,0.141167
0.153717,0.229133
0.154900,0.370167
0.156065,0.493467
0.158361,0.689967
0.161189,0.875267
