model_times,model_recall
0.006265,0.173200
0.007186,0.226600
0.007959,0.288133
0.008772,0.331333
0.010102,0.400967
0.016737,0.585400
0.022818,0.672033
0.032732,0.757567
0.039763,0.808800
0.050258,0.894733
0.060965,0.971567
