model_times,model_recall
0.037196,0.176600
0.048640,0.203833
0.060758,0.235167
0.068679,0.258133
0.080714,0.289000
0.138214,0.414767
0.197915,0.504800
0.268534,0.606300
0.325785,0.683300
0.380932,0.822367
0.406708,0.934433
