model_times,model_recall
0.008482,0.163600
0.009656,0.203467
0.010415,0.249833
0.011050,0.284600
0.012134,0.337233
0.019400,0.509100
0.026823,0.598200
0.040996,0.682833
0.052706,0.743267
0.068053,0.852433
0.081479,0.960767
