model_times,model_recall
0.006456,0.227933
0.007985,0.270700
0.008679,0.319600
0.009776,0.345467
0.010911,0.380400
0.019157,0.502533
0.027954,0.598233
0.037826,0.707667
0.045579,0.772833
0.058516,0.868967
0.063534,0.946433
