model_times,model_recall
0.026966,0.173067
0.036080,0.206400
0.044376,0.242067
0.049866,0.268267
0.059934,0.302433
0.108554,0.455000
0.152439,0.548467
0.204714,0.655667
0.239138,0.730867
0.277291,0.852200
0.301283,0.956733
