model_times,model_recall
0.007876,0.180933
0.008896,0.237267
0.009895,0.321633
0.010786,0.384167
0.012490,0.471500
0.020134,0.688500
0.026719,0.775667
0.036487,0.864633
0.043595,0.911933
0.054853,0.961500
0.066146,0.992733
