model_times,model_recall
0.026957,0.243500
0.037312,0.287467
0.042125,0.336867
0.048032,0.371767
0.059386,0.397867
0.106007,0.473867
0.133242,0.543533
0.154402,0.623133
0.164738,0.685867
0.193561,0.819833
0.288198,0.927667
