model_times,model_recall
0.153758,0.003067
0.153770,0.006033
0.153796,0.013967
0.153824,0.021400
0.153888,0.039267
0.154381,0.141033
0.154989,0.228067
0.156184,0.374400
0.157367,0.492133
0.159703,0.691967
0.162566,0.878967
