model_times,model_recall
0.027159,0.162433
0.034118,0.226833
0.039540,0.280100
0.045109,0.323767
0.054806,0.366700
0.092539,0.433533
0.123232,0.506433
0.143326,0.596500
0.157009,0.681967
0.185831,0.805000
0.298749,0.916667
