model_times,model_recall
0.016976,0.180167
0.021952,0.241400
0.029071,0.337600
0.034921,0.393367
0.046245,0.478467
0.089163,0.702267
0.115287,0.798467
0.142414,0.887533
0.155853,0.927700
0.168716,0.966400
0.178015,0.988433
