model_times,model_recall
0.006706,0.180367
0.007578,0.243667
0.008785,0.349767
0.009701,0.411967
0.011465,0.500867
0.018715,0.718767
0.024460,0.802400
0.032775,0.880700
0.039057,0.920933
0.048526,0.963567
0.057960,0.992833
