model_times,model_recall
0.006488,0.266300
0.008153,0.306833
0.008728,0.363367
0.009548,0.399133
0.010716,0.435367
0.017969,0.544567
0.025408,0.620867
0.034150,0.687167
0.042155,0.757867
0.054992,0.859433
0.063455,0.946200
