model_times,model_recall
0.006650,0.193067
0.008051,0.243300
0.008651,0.297533
0.009493,0.336033
0.010306,0.372267
0.015970,0.498467
0.023979,0.588167
0.036583,0.696933
0.044991,0.766900
0.055433,0.860667
0.064237,0.951233
