model_times,model_recall
0.006466,0.162600
0.007449,0.214767
0.008264,0.282667
0.009113,0.327900
0.010644,0.399133
0.017641,0.596700
0.024294,0.679200
0.034948,0.762200
0.042429,0.814000
0.053564,0.900467
0.063484,0.980233
