model_times,model_recall
0.029602,0.166767
0.038710,0.195133
0.047986,0.221033
0.053736,0.242233
0.062068,0.268133
0.108344,0.373567
0.152747,0.455300
0.214987,0.555967
0.262068,0.636067
0.310131,0.780600
0.326269,0.905800
